ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global"
\n<ul>
\n 	<li>Ingredients
\n<ul>
\n 	<li>Natural mineral water</li>
\n</ul>
\n</li>
\n 	<li>Instructions for use
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer
\n<ul>
\n 	<li>SANPELLEGRINOS.p.A. VIA LODOVICO ILMORO, 3520143 MILANO</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions
\n<ul>
\n 	<li>Storage temperature range: from 3°C to 24°C.</li>
\n</ul>
\n</li>
\n 	<li>Package
\n<ul>
\n 	<li>Plastic</li>
\n</ul>
\n</li>
\n 	<li>Other information
\n<ul>
\n 	<li>Country of origin:Italy</li>
\n 	<li>Net quantity (g/ml):1000</li>
\n 	<li>Brand:San Pellegrino</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.206611570247934,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/12.png,,,,,,,,,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,simple,,"BIRUTE carbonated 1,5L",1,0,visible,,"Carbonated natural mineral water
\n<ul>
\n 	<li>Ingredients
\n<ul>
\n 	<li>Natural mineral water</li>
\n</ul>
\n</li>
\n 	<li>Instructions for use
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions
\n<ul>
\n 	<li>Storage temperature range: from 5°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package
\n<ul>
\n 	<li>Plastic</li>
\n</ul>
\n</li>
\n 	<li>Other information
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Birute</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.578512396694215,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/13.png,,,,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,simple,,"AKVILE still 1,5L",1,0,visible,,"Natural mineral water
\n<ul>
\n 	<li>Manufacturer
\n<ul>
\n 	<li>UAB Birštono mineraliniai vandenys ir Ko Kariu kapu gatve 15 +370 52786318</li>
\n</ul>
\n</li>
\n 	<li>Other information
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Akvile</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.520661157024793,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/14.png,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,simple,,"AKVILE lightly carbonated 1,5L",1,0,visible,,"Natural mineral water
\n<ul>
\n 	<li>Manufacturer
\n<ul>
\n 	<li>UAB Birštono mineraliniai vandenys ir Ko Kariu kapu gatve 15, Vilnus +370 52786118</li>
\n</ul>
\n</li>
\n 	<li>Package
\n<ul>
\n 	<li>PET</li>
\n</ul>
\n</li>
\n 	<li>Other information
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Akvile</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.520661157024793,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/15.png,,,,,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8463,simple,,"BIRUTE still 1,5L",1,0,visible,,"Natural mineral water still
\n<ul>
\n 	<li>Instructions for use:
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer
\n<ul>
\n 	<li>UAB Birštono mineraliniai vandenys ir Ko, Lietuva</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions
\n<ul>
\n 	<li>Storage temperature range: from 5°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package
\n<ul>
\n 	<li>Plastic</li>
\n</ul>
\n</li>
\n 	<li>Other information
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Birute</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.578512396694215,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/9ff9c66d-a733-4007-9a96-8b77e8d24587_m.png,,,,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,simple,,"885 still 1,5L",1,0,visible,,"Still natural mineral water
\n<ul>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>SIA"", Alojas nov., Alojas pag., ""Ausra"", LV-4064</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Storage temperature range: from 5°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Latvia</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:885</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.652892561983471,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/17.png,,,,,,,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475,simple,,"885 carbonated 1,5L",1,0,visible,,"Carbonated natural mineral water
\n<ul>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>SIA"", Alojas nov., Alojas pag., ""Ausra"", LV-4064.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Storage temperature range: from 4°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Latvia</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:885</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.652892561983471,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/18.png,,,,,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,simple,,"EVIAN still 1,5L",1,0,visible,,"Evian is a natural mineral water from the French Alps. The mineral water is extracted from the Cachat spring and filtered through the natural filtration system of the Alps for more than 15 years. The mineral water has a pure taste and a balanced, constant mineral composition.
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Calcium 8g; Magnesium 2.6g; Potassium 0.1g; Sodium 0.65g; Bicarbonates 36g; Sulphates 1.5g; Silica 1.4g; Chlorides 1g; Nitrates 0.38g. Total mineral salts 180C: 345mg/l, pH: 7.2.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer
\n<ul>
\n 	<li>S.A.E.M.E., 74500 Evian, France</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions
\n<ul>
\n 	<li>Store in a clean, dry, cool place out of direct sunlight. Storage temperature range: from 5°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package
\n<ul>
\n 	<li>PET</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:France</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Evian</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.396694214876033,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/19.png,,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8487,simple,,"NABEGHLAVI carbonated 1L",1,0,visible,,"Carbonated natural mineral water
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Natural mineral water.</li>
\n</ul>
\n</li>
\n 	<li>Instructions for use:
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>UAB “Healthy Water”.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Storage temperature range: from 3°C to 24°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Georgia</li>
\n 	<li>Net quantity (g/ml):1000</li>
\n 	<li>Brand:Nabeghlavi</li>
\n</ul>
\n</li>
\n</ul>",,,taxable,,0,,,0,0,,,,,1,,,1.272727272727273,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/20.png,,,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8493,simple,,"NEPTUNAS carbonated 1,5L",1,0,visible,,"Carbonated natural mineral water.
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Natural mineral water.</li>
\n</ul>
\n</li>
\n 	<li>Instructions for use:
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>Coca Cola HBC Lietuva UAB.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Storage temperature range: from 3°C to 24°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Neptunas</li>
\n</ul>
\n</li>
\n</ul>
\n&nbsp;
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.68595041322314,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/21.png,,,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8499,simple,,"NEPTUNAS still 1,5L",1,0,visible,,"Drinking water still
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Still natural mineral water.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>Sia Coca Cola HBC Lietuva.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Neptunas</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.68595041322314,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/22.png,,,,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8505,simple,,"NORVIL carbonated 1,5L",1,0,visible,,"Carbonated natural mineral water
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Natural mineral water ""D1"" from the spring ""D1"" in Druskininkai; carbon dioxide. Partly iron purified.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Keep out of direct sunlight. Storage temperature range: from 0°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1500</li>
\n 	<li>Brand:Norvil</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.454545454545455,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/23.png,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8511,simple,,"JERMUK carbonated 500ml glass",1,0,visible,,"Naturally carbonated mineral water. Enriched with CO2 from a natural spring in the Djermuk region of Armenia. Contains valuable minerals and salts necessary for the normal functioning of the human body. Suitable for daily use.
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Enriched with C02 from natural spring water.Ingredients: anions HCO3 - 1710, SO4 - 520, CI - 210, F -1.12 Cations Na+ - 690, K+ - 77, Mg++ - 58, Ca++ - 160, CO2 - 7000 mg/l. Total mineralisation: 3620 mg.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>JERMUK GROUP CJSC, Armenia, Yerevan, 0007, Arshakunyats Ave., 77/3 Building.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Storage temperature range: from 5°C to 25°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Glass.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Armenia</li>
\n 	<li>Net quantity (g/ml):500</li>
\n 	<li>Brand:JERMUK</li>
\n</ul>
\n</li>
\n</ul>
\n&nbsp;
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.066115702479339,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/24.png,,,,,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8517,simple,,"JERMUK MOUNTAIN still 1L",1,0,visible,,"Spring water.
\n<ul>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Armenia</li>
\n 	<li>Net quantity (g/ml):1000</li>
\n 	<li>Brand:JERMUK</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.148760330578512,"Water > Natural Spring Water",,,https://pickaqua.com/wp-content/uploads/2023/10/25.png,,,,,,,,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8523,simple,,"Vytautas carbonated 1,25L",1,0,visible,,"Carbonated natural mineral water. Vytautas is the most mineral-rich natural mineral water in the Baltics, 7309 mg/l. Recover calcium, magnesium, potassium and other minerals - whatever you're sweating from, Vytautas will help you recover. Vytautas is a medically researched mineral water with a constant chemical composition, recognised for everyday use and health care. We say. Vytautas - undiluted, unfiltered, without additives - its composition is balanced by nature itself. Regain energy and minerals!
\n<ul>
\n 	<li>Ingredients:
\n<ul>
\n 	<li>Natural mineral water.</li>
\n</ul>
\n</li>
\n 	<li>Manufacturer:
\n<ul>
\n 	<li>UAB ""Birštono mineraliniai vandenys"" ir Ko B. Sruogos g. 7, LT - 59209, Birštonas, Lithuania.</li>
\n</ul>
\n</li>
\n 	<li>Storage conditions:
\n<ul>
\n 	<li>Store in a cool place and protect from direct sunlight. Storage temperature range: from 3°C to 24°C.</li>
\n</ul>
\n</li>
\n 	<li>Package:
\n<ul>
\n 	<li>Plastic.</li>
\n</ul>
\n</li>
\n 	<li>Other information:
\n<ul>
\n 	<li>Country of origin:Lithuania</li>
\n 	<li>Net quantity (g/ml):1250</li>
\n 	<li>Brand:Vytautas</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.628099173553719,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/26.png,,,,,,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,simple,,"Ķekavas still 2l",1,0,visible,,"<ul>
\n 	<li>Brand
\n<ul>
\n 	<li>Ķekavas Avots</li>
\n</ul>
\n</li>
\n 	<li>Producer
\n<ul>
\n 	<li class=""item"">Simeks SIA</li>
\n</ul>
\n</li>
\n 	<li>Amount
\n<ul>
\n 	<li>2 l</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.785123966942149,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/27.webp,,,,,,,,,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,simple,,"Ķekavas carbonated 2l",1,0,visible,,"<ul>
\n 	<li>Brand
\n<ul>
\n 	<li>Ķekavas Avots</li>
\n</ul>
\n</li>
\n 	<li>Producer
\n<ul>
\n 	<li class=""item"">Simeks SIA</li>
\n</ul>
\n</li>
\n 	<li>Amount
\n<ul>
\n 	<li>2 l</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.785123966942149,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/28.webp,,,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,simple,,"Sant'Anna still 1,5l",1,0,visible,,"<ul>
\n 	<li>Country of origin
\n<ul>
\n 	<li>Italy</li>
\n</ul>
\n</li>
\n</ul>
\n<ul class=""list"">
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Sant Anna</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Manufacturer
\n<ul class=""list"">
\n 	<li class=""item"">Fonti Di Vinadio SPA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1.5 l</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.867768595041322,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/29.webp,,,,,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,simple,,"Sant'Anna carbonated 1,5l",1,0,visible,,"<ul class=""list"">
\n 	<li class=""item"">Country of origin
\n<ul class=""list"">
\n 	<li class=""item"">Italy</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Sant Anna</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Manufacturer
\n<ul class=""list"">
\n 	<li class=""item"">Fonti Di Vinadio SPA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1.5 l</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.867768595041322,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/30.webp,,,,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8669,simple,,"Peter Mikheim carbonated 1l",1,0,visible,,"<ul>
\n 	<li>Country of origin
\n<ul>
\n 	<li>Estonia</li>
\n</ul>
\n</li>
\n</ul>
\n<ul class=""list"">
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Peter Mikheim</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Manufacturer
\n<ul class=""list"">
\n 	<li class=""item"">Värska Originaal AS</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1l</li>
\n</ul>
\n</li>
\n</ul>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.31404958677686,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/31.webp,,,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,simple,,"Stelpes still 1l",1,0,visible,,"<div class=""product__list-wrapper"">
\n<ul class=""list"">
\n 	<li class=""item"">Country of origin
\n<ul class=""list"">
\n 	<li class=""item"">Latvia</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Stelpes</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Manufacturer
\n<ul class=""list"">
\n 	<li class=""item"">Stelpes MW SIA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1l</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Information for storage and use</li>
\n</ul>
\n</div>
\n<div class=""product__list-wrapper"">
\n<ul>
\n 	<li style=""list-style-type: none;"">
\n<ul class=""list"">
\n 	<li class=""item"">Recommended storage temperature +2 C to + 25 C. Use within 3 days after opening</li>
\n</ul>
\n</li>
\n</ul>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.231404958677686,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/32.webp,,,,,,,,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,simple,,"Stelpes lightly carbonated 1l",1,0,visible,,"<ul>
\n 	<li>Country of origin
\n<ul>
\n 	<li>Latvia</li>
\n</ul>
\n</li>
\n</ul>
\n<div class=""product__list-wrapper"">
\n<ul class=""list"">
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Stelpes</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Manufacturer
\n<ul class=""list"">
\n 	<li class=""item"">Stelpes MW SIA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1l</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Storage and use information
\n<ul class=""list"">
\n 	<li class=""item"">Recommended storage temperature +2 C to + 25 C. After opening the package, use within 3 days</li>
\n</ul>
\n</li>
\n</ul>
\n</div>
\n<div class=""product__list-wrapper""></div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.983471074380165,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/33.webp,,,,,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,simple,,"Amrita carbonated 1l",1,0,visible,,"<div class=""product__list-wrapper"">
\n<ul class=""list"">
\n 	<li class=""item"">Country of origin
\n<ul class=""list"">
\n 	<li class=""item"">Latvia</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Amrita</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Producer
\n<ul class=""list"">
\n 	<li class=""item"">Simeks SIA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1l</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Ingredients
\n<ul class=""list"">
\n 	<li class=""item"">drinking water, minerals</li>
\n</ul>
\n</li>
\n 	<li>
\n<div class=""product__list-wrapper -simple"">
\n<p class=""heading"">Additional information</p>
\n
\n<ul class=""list"">
\n 	<li class=""item"">ph ~9,6</li>
\n</ul>
\n</div></li>
\n</ul>
\n</div>
\n<div class=""product__list-wrapper""></div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,1.231404958677686,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/34.webp,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,simple,,"Amrita still 1l",1,0,visible,,"<div class=""product__list-wrapper"">
\n<ul class=""list"">
\n 	<li class=""item"">Country of origin
\n<ul class=""list"">
\n 	<li class=""item"">Latvia</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Brand
\n<ul class=""list"">
\n 	<li class=""item"">Amrita</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Producer
\n<ul class=""list"">
\n 	<li class=""item"">Amrita Water Europe SIA</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Amount
\n<ul class=""list"">
\n 	<li class=""item"">1l</li>
\n</ul>
\n</li>
\n 	<li class=""item"">Ingredients
\n<ul class=""list"">
\n 	<li class=""item"">natural drinking water, still
\n<div class=""product__list-wrapper -simple""></div></li>
\n</ul>
\n</li>
\n</ul>
\n</div>",,,taxable,,0,,,0,0,,,,,1,,,1.231404958677686,"Water > Drinking Water, Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/35.webp,,,,,,,,,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,simple,,"Drinking bottle ViA | INSPIRATION",1,0,visible,,"<h5><strong>Lapis lazuli - rutile quartz</strong></h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nINSPIRATION. Awaken the feeling of space and freedom and be inspired by the colour intensity of deep blue lapis lazuli and the unique luminosity of rutile quartz. Both the sight of the hand-picked gemstones and the enjoyment of the gemstone water will inspire you to dissolve inner barriers and discover new horizons with new hopes and visions.
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,110.743801652892562,"Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2024/01/via_inspiration_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/via_bestandteile_inspiration_1000px_1.jpg, https://pickaqua.com/wp-content/uploads/2024/01/macro_inspiration_1000px.jpg",,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,simple,,"Drinking bottle ViA | DIAMONDS",1,0,visible,,"<h5>Diamond chips (4 ct.) - rock crystal</h5>
\nLOVE WHAT YOU DRINK. Our bestseller with interchangeable gemstone module has already made history as the original gemstone water bottle. The temperature-resistant and robust glass makes the ViA drinking bottle your perfect companion. Whether in the city or in nature: ViA is indispensable for anyone who wants to enjoy their heavenly gemstone water on the go.
\n
\nDIAMONDS. Even in ancient times, diamonds were revered as the king of all gemstones. It was said to give its wearer ""divine splendour, supreme purity and enlightenment"". With the incomparable combination of diamond and rock crystal, you create a source of power that eclipses everything you have ever associated with water. The clarity and purity of both gemstones potentiate an indomitable quest for spiritual freedom.
\n
\n<iframe style=""display: none;""></iframe>
\n
